id,name,state,zip,website
5866,ORANGE TECHNICAL COLLEGE-WESTSIDE CAMPUS,FL,34787,https://www.orangetechcollege.net/campuses/Westside
5867,ST. MARY'S COLLEGE OF MARYLAND,MD,20686,www.smcm.edu/
5868,FAIRLEIGH DICKINSON UNIVERSITY-FLORHAM CAMPUS,NJ,07940,www.fdu.edu/
5869,TULSA WELDING SCHOOL-JACKSONVILLE,FL,32216,https://www.tws.edu/
5870,PACIFIC NORTHWEST COLLEGE OF ART,OR,97209,pnca.edu/
5871,STONE ACADEMY-EAST HARTFORD,CT,06108,www.stoneacademy.com/
5872,OREGON COLLEGE OF ORIENTAL MEDICINE,OR,97209,ocom.edu/
5873,CAPRI INSTITUTE OF HAIR DESIGN-PARAMUS,NJ,07652,www.capriinstitute.com/
5874,CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY,FL,32701,www.cambridgehealth.edu/
5875,PROFESSIONAL'S CHOICE HAIR DESIGN ACADEMY,IL,60435,www.pchairdesign.com/
5876,TABOR COLLEGE,KS,67063,tabor.edu/
5877,SOUTHEASTERN COMMUNITY COLLEGE,NC,28472,www.sccnc.edu/
5878,HASTINGS COLLEGE,NE,68901,www.hastings.edu/
5879,XENON INTERNATIONAL ACADEMY-OMAHA,NE,68127,www.xenonacademy.net/
5880,PERU STATE COLLEGE,NE,68421,www.peru.edu/
5881,EASTERN NEW MEXICO UNIVERSITY-ROSWELL CAMPUS,NM,88202,www.roswell.enmu.edu/
5882,CONTINENTAL SCHOOL OF BEAUTY CULTURE-ROCHESTER,NY,14623,continentalschoolofbeauty.edu/
5883,BRYANT & STRATTON COLLEGE-GREECE,NY,14612,https://www.bryantstratton.edu/
5884,UPMC MERCY SCHOOL OF NURSING,PA,15219,https://www.upmc.com/mercyson
5885,COMMONWEALTH TECHNICAL INSTITUTE,PA,15905,www.dli.pa.gov/
5886,JEAN MADELINE AVEDA INSTITUTE,PA,19147,jeanmadeline.edu/
5887,TOURO UNIVERSITY CALIFORNIA,CA,94592,www.tu.edu/
5888,BAYLOR COLLEGE OF MEDICINE,TX,77030,www.bcm.edu/
5889,DUKE UNIVERSITY,NC,27708,www.duke.edu/
5890,ROSSLYN TRAINING ACADEMY OF COSMETOLOGY,PR,00602,rosslyntraining.edu/
5891,JERSEY COLLEGE,NJ,07608,https://www.jerseycollege.edu/
5892,FORTIS INSTITUTE-TOWSON,MD,21204,https://www.fortis.edu/
5893,SH'OR YOSHUV RABBINICAL COLLEGE,NY,11559,https://www.shoryoshuv.org/
5894,GEORGIAN COURT UNIVERSITY,NJ,08701,https://georgian.edu/
5895,ARTISTIC NAILS AND BEAUTY ACADEMY-LAKELAND,FL,33801,https://www.artistic.edu/
5896,CAROLINA COLLEGE OF BIBLICAL STUDIES,NC,28303,ccbs.edu/
5897,ELITE COSMETOLOGY SCHOOL,CA,92284,eliteschools.edu/
5898,CENTRALIA COLLEGE,WA,98531,www.centralia.edu/
5899,NEW SAINT ANDREWS COLLEGE,ID,83843,nsa.edu/
5900,THE SEATTLE SCHOOL OF THEOLOGY & PSYCHOLOGY,WA,98121,www.theseattleschool.edu/
5901,"BEXLEY HALL SEABURY WESTERN THEOLOGICAL SEMINARY FEDERATION, INC.",IL,60637,www.bexleyseabury.edu/
5902,STEVENS-HENAGER COLLEGE,UT,84321,www.stevenshenager.edu/
5903,STARK STATE COLLEGE,OH,44720,www.starkstate.edu/
5904,INDIAN CAPITAL TECHNOLOGY CENTER-MUSKOGEE,OK,74403,www.ictctech.com/
5905,UNIVERSITY OF ST THOMAS,TX,77006,https://www.stthom.edu/
5906,FRESNO CITY COLLEGE,CA,93741,www.fresnocitycollege.edu/
5907,UNIVERSITY OF SOUTHERN MAINE,ME,04103,www.usm.maine.edu/
5908,UNIVERSITY OF NEW ENGLAND,ME,04005,https://www.une.edu/
5909,NORTHERN INSTITUTE OF COSMETOLOGY,OH,44052,www.nicosmetology.com/
5910,INTERCOAST COLLEGES-SANTA ANA,CA,92705,https://www.intercoast.edu/
5911,RASMUSSEN UNIVERSITY-ILLINOIS,IL,61108,https://rasmussen.edu/
5912,SCOTTSDALE COMMUNITY COLLEGE,AZ,85256,www.scottsdalecc.edu/
5913,SAN BERNARDINO COMMUNITY COLLEGE DISTRICT,CA,92408,www.sbccd.org/
5914,MISSION COLLEGE,CA,95054,www.missioncollege.edu/
5915,CHICAGO STATE UNIVERSITY,IL,60628,www.csu.edu/
5916,SHAWNEE COMMUNITY COLLEGE,IL,62992,www.shawneecc.edu/
5917,NASHUA COMMUNITY COLLEGE,NH,03063,nashuacc.edu/
5918,NAVAL POSTGRADUATE SCHOOL,CA,93943,https://www.nps.edu/
5919,PALO VERDE COLLEGE,CA,92225,https://www.paloverde.edu/
5920,NORTHWEST IOWA COMMUNITY COLLEGE,IA,51201,www.nwicc.edu/
5921,VERMILION COMMUNITY COLLEGE,MN,55731,https://www.vcc.edu/
5922,AMERICAN BAPTIST COLLEGE,TN,37207,www.abcnash.edu/
5923,REGIS UNIVERSITY,CO,80221,https://www.regis.edu/
5924,PLATT COLLEGE,OK,74145,https://www.plattcolleges.edu/
5925,GEORGE FOX UNIVERSITY,OR,97132,www.georgefox.edu/
5926,CASE WESTERN RESERVE UNIVERSITY,OH,44106,www.case.edu/
5927,BRADFORD SCHOOL,OH,43219,www.bradfordschoolcolumbus.edu
5928,ROBERT FIANCE BEAUTY SCHOOLS-NORTH PLAINFIELD,NJ,07060,www.robertfiance.edu/
5929,TEXAS COLLEGE OF COSMETOLOGY-SAN ANGELO,TX,76904,www.texascollegecosmetology.com/
5930,WAYNE COUNTY SCHOOLS CAREER CENTER,OH,44677,www.wayne-jvs.k12.oh.us/
5931,ARIZONA STATE UNIVERSITY-DOWNTOWN PHOENIX,AZ,85004,www.asu.edu/
5932,COLBY-SAWYER COLLEGE,NH,03257,www.colby-sawyer.edu/
5933,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,CA,92025,https://hhs.edu/
5934,YESHIVA TORAS CHAIM,NJ,08701,https://ytclakewood.com/
5935,CHEEKS BEAUTY ACADEMY,CO,80538,cheeksusa.com/
5936,NORTHWESTERN COLLEGE,IL,60455,www.nc.edu/
5937,MANCHESTER UNIVERSITY,IN,46962,www.manchester.edu/
5938,LEECH LAKE TRIBAL COLLEGE,MN,56633,www.lltc.edu/
5939,MISSOURI SOUTHERN STATE UNIVERSITY,MO,64801,www.mssu.edu/
5940,UNIVERSITY OF CENTRAL FLORIDA,FL,32816,www.ucf.edu/
5941,SOUTH BAYLO UNIVERSITY,CA,92801,www.southbaylo.edu/
5942,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL,CA,96002,www.shasta.edu/
5943,EAST-WEST UNIVERSITY,IL,60605,www.eastwest.edu/
5944,COLLEGE OF HEALTH CARE PROFESSIONS (THE),TX,77054,www.astrodome.edu/
5945,SOUTHSIDE COLLEGE OF HEALTH SCIENCES,VA,23834,www.srmconline.com/
5946,HUNTINGTON JUNIOR COLLEGE,WV,25701,www.huntingtonjuniorcollege.edu/
5947,MIDDLESEX COMMUNITY COLLEGE,CT,06457,www.mxcc.edu/
5948,HAWAII INSTITUTE OF HAIR DESIGN,HI,96817,www.hihdhawaii.net/
5949,ARIZONA COLLEGE OF NURSING-TEMPE,AZ,85282,https://www.arizonacollege.edu/
5950,VICTOR VALLEY COMMUNITY COLLEGE - AVIATION TECHNOLOGY,CA,92394,NOT AVAILABLE
5951,HACKENSACK MERIDIAN SCHOOL OF MEDICINE,NJ,07110,www.hmsom.org/
5952,SAN JOAQUIN VALLEY COLLEGE-PORTERVILLE,CA,93257,https://www.sjvc.edu/
5953,CALIFORNIA UNIVERSITY OF SCIENCE AND MEDICINE,CA,92324,https://www.cusm.org/
5954,AANIIIH NAKODA COLLEGE,MT,59526,www.ancollege.edu/
5955,UNIVERSITY OF PUERTO RICO-ARECIBO,PR,00614,www.upra.edu/
5956,HOWARD COMMUNITY COLLEGE,MD,21044,www.howardcc.edu/
5957,VIRGINIA BEACH THEOLOGICAL SEMINARY,VA,23464,www.vbts.edu/
5958,CORTIVA INSTITUTE-ARLINGTON,TX,76017,www.cortiva.edu/
5959,ACAYDIA SCHOOL OF AESTHETICS,UT,84601,www.acaydia.com/
5960,BROWARD COLLEGE,FL,33301,www.broward.edu/
5961,MARIETTA COLLEGE,OH,45750,www.marietta.edu/
5962,LEARNING BRIDGE CAREER INSTITUTE,LA,70360,https://www.lbcihouma.com/
5963,ELIM BIBLE INSTITUTE AND COLLEGE,NY,14485,www.elim.edu/
5964,PAUL MITCHELL THE SCHOOL-TWIN FALLS,ID,83301,paulmitchell.edu/twinfalls
5965,PAUL MITCHELL THE SCHOOL-NORMAL,IL,61761,paulmitchell.edu/normal/
5966,UNIVERSITY OF OKLAHOMA-NORMAN CAMPUS,OK,73019,www.ou.edu/
5967,SPRING HILL COLLEGE,AL,36608,www.shc.edu/
5968,CARL SANDBURG COLLEGE,IL,61401,www.sandburg.edu/
5969,CENTRAL OREGON COMMUNITY COLLEGE,OR,97703,www.cocc.edu/
5970,OLD DOMINION UNIVERSITY,VA,23529,www.odu.edu/
5971,FRANKLIN AND MARSHALL COLLEGE,PA,17604,www.fandm.edu/
5972,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MEMPHIS,TN,38105,www.tcatmemphis.edu/
5973,PIMA MEDICAL INSTITUTE-HOUSTON,TX,77041,pmi.edu/
5974,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE,VA,22042,www.nvschoolofmassage.com/
5975,CLARENDON COLLEGE,TX,79226,www.clarendoncollege.edu/
5976,SAN JACINTO COMMUNITY COLLEGE,TX,77505,www.sanjac.edu/
5977,PAUL MITCHELL THE SCHOOL-LAS VEGAS,NV,89123,paulmitchell.edu/lasvegas
5978,DIABLO VALLEY COLLEGE,CA,94523,https://www.dvc.edu/
5979,JOHN PAUL THE GREAT CATHOLIC UNIVERSITY,CA,92025,https://jpcatholic.edu/
5980,MILAN INSTITUTE-LAS VEGAS,NV,89106,www.milaninstitute.edu/
5981,FORTIS COLLEGE-CENTERVILLE,OH,45459,www.fortiscollege.edu/
5982,WASHBURN INSTITUTE OF TECHNOLOGY,KS,66604,www.washburntech.edu/
5983,BUCKEYE JOINT VOCATIONAL SCHOOL,OH,44663,www.buckeyecareercenter.org/
5984,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,OK,73096,https://www.swosu.edu/
5985,ORANGEBURG CALHOUN TECHNICAL COLLEGE,SC,29118,www.octech.edu/
5986,MOTORING TECHNICAL TRAINING INSTITUTE,RI,02914,www.mtti.edu/
5987,OWENSBORO COMMUNITY AND TECHNICAL COLLEGE,KY,42303,https://owensboro.kctcs.edu/
5988,FLORIDA INSTITUTE OF TECHNOLOGY-ONLINE,FL,32901,https://www.fit.edu/
5989,CALIFORNIA COLLEGE SAN DIEGO,CA,92069,www.cc-sd.edu/
5990,MOBERLY AREA COMMUNITY COLLEGE,MO,65270,www.macc.edu/
5991,HOLMES COMMUNITY COLLEGE,MS,39079,www.holmescc.edu/
5992,REGENT UNIVERSITY,VA,23464,https://www.regent.edu/
5993,MURRAY STATE COLLEGE,OK,73460,https://www.mscok.edu/
5994,ALLEGHENY COLLEGE,PA,16335,https://allegheny.edu/
5995,UNIVERSITY OF PHOENIX-GEORGIA,GA,30328,https://www.phoenix.edu/
5996,PAUL MITCHELL THE SCHOOL-CINCINNATI,OH,45241,paulmitchell.edu/cincinnati
5997,WEST VIRGINIA NORTHERN COMMUNITY COLLEGE,WV,26003,www.wvncc.edu/
5998,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,CA,92407,www.csusb.edu/
5999,DIXIE TECHNICAL COLLEGE,UT,84770,www.dixietech.edu/
6000,INLAND MASSAGE INSTITUTE,WA,99218,www.inlandmassage.com/School.htm
6001,UNIVERSITY OF CALIFORNIA-RIVERSIDE,CA,92521,www.ucr.edu/
6002,SAN JOAQUIN VALLEY COLLEGE-TEMECULA,CA,92590,www.sjvc.edu/
6003,CONCORDIA UNIVERSITY-PORTLAND,OR,97211,NOT AVAILABLE
6004,CUMBERLAND UNIVERSITY,TN,37087,www.cumberland.edu/
6005,GEORGE T BAKER AVIATION TECHNICAL COLLEGE,FL,33142,https://www.bakeraviationtechcollege.com/
6006,ST. JOHN VIANNEY COLLEGE SEMINARY,FL,33165,www.sjvcs.edu/
6007,UNIVERSITY OF MAINE AT FARMINGTON,ME,04938,https://www.umf.maine.edu/
6008,LE MOYNE COLLEGE,NY,13214,www.lemoyne.edu/
6009,JAMES SPRUNT COMMUNITY COLLEGE,NC,28349,www.jamessprunt.edu/
6010,RASMUSSEN UNIVERSITY-NORTH DAKOTA,ND,58103,https://rasmussen.edu/
6011,PORTERVILLE COLLEGE,CA,93257,www.portervillecollege.edu/
6012,NOVA COLLEGE DE PUERTO RICO,PR,00960,www.novacollegepr.com/
6013,PLATT COLLEGE-LAWTON,OK,73501,https://www.plattcolleges.edu/
6014,MISSOURI COLLEGE OF COSMETOLOGY NORTH,MO,65804,www.missouricosmo.com/
6015,INSTITUTE FOR THERAPEUTIC MASSAGE,NJ,07420,www.massageprogram.com/
6016,INSTITUTE OF HEALTH SCIENCES,MD,21031,www.iohs.org/
6017,OEHRLEIN SCHOOL OF COSMETOLOGY,IL,61611,oehrleinschool.com/
6018,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,IL,61603,www.sfmccon.edu/
6019,BARCLAY COLLEGE,KS,67059,www.barclaycollege.edu/
6020,FOSTERS COSMETOLOGY COLLEGE,MS,38663,www.fosters.edu/
6021,BRITTANY BEAUTY ACADEMY,NY,11209,brittanyacademy.edu/
6022,RABBINICAL COLLEGE OF LONG ISLAND,NY,11561,https://rabbinicalcollegelongisland.com/
6023,HAMILTON COLLEGE,NY,13323,www.hamilton.edu/
6024,AMERICAN ACADEMY OF COSMETOLOGY,FL,32065,www.aacschool.com/
6025,BUTLER BEAUTY ACADEMY,PA,16001,beautyacademies.net/
6026,WESLEYAN UNIVERSITY,CT,06459,www.wesleyan.edu/
6027,PRESENTATION COLLEGE,SD,57401,www.presentation.edu/
6028,SCHREINER UNIVERSITY,TX,78028,www.schreiner.edu/
6029,AMERICAN MEDICAL SCIENCES CENTER,CA,91204,www.amsc.edu/
6030,CURRY COLLEGE,MA,02186,https://www.curry.edu/
6031,ALHAMBRA BEAUTY COLLEGE,CA,91801,alhambrabeauty.edu/
6032,TRIANGLE TECH INC-BETHLEHEM,PA,18017,www.triangle-tech.edu/
6033,ALABAMA A & M UNIVERSITY,AL,35762,www.aamu.edu/
6034,GLENDALE COMMUNITY COLLEGE,AZ,85302,www.gccaz.edu/
6035,CHAMBERLAIN UNIVERSITY-FLORIDA,FL,32256,https://www.chamberlain.edu/
6036,DUVALL'S SCHOOL OF COSMETOLOGY,TX,76021,www.duvallschool.com/
6037,OGLE SCHOOL HAIR SKIN NAILS-NORTH DALLAS,TX,75248,www.ogleschool.edu/
6038,FLAGLER TECHNICAL COLLEGE,FL,32164,flaglertech.edu/
6039,JOSE MARIA VARGAS UNIVERSITY,FL,33026,www.jmvu.edu/
6040,PACIFIC COLLEGE OF HEALTH SCIENCE-CHICAGO,IL,60601,www.pacificcollege.edu/
6041,CAREER BEAUTY COLLEGE,TN,38464,www.cbclburg.com/
6042,COSMETOLOGY SCHOOL OF ARTS AND SCIENCE LLC,ID,83318,cosmetologyschoolof-art.com/
6043,EAST CENTRAL UNIVERSITY,OK,74820,https://www.ecok.edu/
6044,UNIVERSITY OF WISCONSIN-EAU CLAIRE,WI,54701,www.uwec.edu/
6045,TEXAS WESLEYAN UNIVERSITY,TX,76105,www.txwes.edu/
6046,EASTERN UNIVERSITY,PA,19087,https://www.eastern.edu/about/student-consumer-information
6047,SAN ANTONIO COLLEGE,TX,78212,www.alamo.edu/sac
6048,WALLA WALLA COMMUNITY COLLEGE,WA,99362,https://www.wwcc.edu/
6049,VICI BEAUTY SCHOOL,WI,53228,www.vicibeautyschool.com/
6050,NORTHWEST COLLEGE OF ART & DESIGN,WA,98402,https://ncad.edu/
6051,SOUTHERN CAREERS INSTITUTE-CORPUS CHRISTI,TX,78414,www.scitexas.edu/
6052,INTERNATIONAL INSTITUTE FOR RESTORATIVE PRACTICES,PA,18018,iirp.edu/
6053,AVERETT UNIVERSITY-NON-TRADITIONAL PROGRAMS,VA,24541,https://gps.averett.edu/
6054,AMERICAN FILM INSTITUTE CONSERVATORY,CA,90027,www.afi.com/
6055,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,CA,92027,www.wscal.edu/
6056,FULLERTON COLLEGE,CA,92832,www.fullcoll.edu/
6057,UNIVERSITY OF GUAM,GU,96923,https://www.uog.edu/
6058,LOS ANGELES SOUTHWEST COLLEGE,CA,90047,www.lasc.edu/
6059,SAN BERNARDINO VALLEY COLLEGE,CA,92410,www.valleycollege.edu/
6060,COLUMBIA COLLEGE CHICAGO,IL,60605,www.colum.edu/
6061,BLACK HILLS STATE UNIVERSITY,SD,57799,www.bhsu.edu/
6062,SAINT ELIZABETH COLLEGE OF NURSING,NY,13501,https://www.secon.edu/
6063,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,MA,01845,www.nettts.com/
6064,THE UNIVERSITY OF AESTHETICS & COSMETOLOGY,IL,60515,www.uofac.edu/
6065,IVAEM COLLEGE,PR,00725,https://www.ivaempr.com/
6066,ATENAS COLLEGE,PR,00674,www.atenascollege.edu/
6067,DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,FL,32601,www.dragonrises.edu/
6068,SOUTHWESTERN COLLEGE,KS,67156,https://www.sckans.edu/
6069,UNIVERSITY OF THE SOUTHWEST,NM,88240,www.usw.edu/
6070,PERRY TECHNICAL INSTITUTE,WA,98903,www.perrytech.edu/
6071,VALLEY COLLEGE-BECKLEY,WV,25801,www.valley.edu/
6072,BRIDGEWATER STATE UNIVERSITY,MA,02325,www.bridgew.edu/
6073,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN-VICTORIA,TX,77902,www.manuelandtheresasschoolofhair.com/
6074,BAIS MEDRASH MAYAN HATORAH,NJ,08701,https://baismedrashmayanhatorah.com/
6075,BULL CITY DURHAM BEAUTY AND BARBER COLLEGE,NC,27701,www.bullcitybarbercollege.com/
6076,EMPIRE BEAUTY SCHOOL-LAKELAND,FL,33809,www.empire.edu/
6077,INSTITUTE OF BUDDHIST STUDIES,CA,94704,www.shin-ibs.edu/
6078,LEHIGH VALLEY BARBER SCHOOL,PA,18018,www.lehighvalleybarberschool.com/
6079,VOGUE INTERNATIONAL ACADEMY,TX,77077,www.vogueinternationalacademy.com/
6080,GLOBAL MEDICAL & TECHNICAL TRAINING INSTITUTE,FL,33125,www.gmtti.edu/
6081,SAN JOAQUIN VALLEY COLLEGE-HANFORD CLASSROOM,CA,93230,www.sjvc.edu/
6082,CHRIST MISSION COLLEGE,TX,78254,cmctx.org
6083,ACCESS CAREERS-ISLANDIA,NY,11749,www.accesscareers.net
6084,ALASKA BIBLE COLLEGE,AK,99645,www.akbible.edu/
6085,ACADEMY DI FIRENZE,ID,83338,www.academydifirenze.com/
6086,PAUL MITCHELL THE SCHOOL-TYSONS CORNER,VA,22102,paulmitchell.edu/tysonscorner
6087,STRAYER UNIVERSITY-WEST VIRGINIA,WV,25560,www.strayer.edu/campus-locations/west-virginia/teays-valley
6088,CARRINGTON COLLEGE-LAS VEGAS,NV,89119,https://carrington.edu/
6089,FLORIDA CAREER COLLEGE-PEMBROKE PINES,FL,33024,https://www.floridacareercollege.edu/
6090,THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY AT XAVIER UNIVERSITY OF LOUISIANA,LA,70125,https://www.thechicagoschool.edu/new-orleans/
6091,ABCOTT INSTITUTE,MI,48075,www.abcott.edu/
6092,GULF COAST STATE COLLEGE,FL,32401,https://www.gulfcoast.edu/default.htm
6093,NORTH GEORGIA TECHNICAL COLLEGE,GA,30523,https://northgatech.edu/
6094,WYOTECH,WY,82070,https://www.wyotech.edu/
6095,DEHART TECHNICAL SCHOOL,CA,95356,www.deharttechnicalschool.com/
6096,TEACHERS COLLEGE OF SAN JOAQUIN,CA,95206,www.teacherscollegesj.edu/
6097,THE UNIVERSITY OF TEXAS SYSTEM OFFICE,TX,78701,www.utsystem.edu/
6098,UNION INSTITUTE & UNIVERSITY,OH,45206,https://www.myunion.edu/
6099,AVIATION INSTITUTE OF MAINTENANCE-ORLANDO,FL,32707,https://www.aviationmaintenance.edu/campuses/orlando-fl/
6100,RUTGERS UNIVERSITY-NEW BRUNSWICK,NJ,08901,https://newbrunswick.rutgers.edu/
6101,VIRGINIA COMMONWEALTH UNIVERSITY,VA,23284,https://www.vcu.edu/
6102,SOUTHEASTERN UNIVERSITY,FL,33801,www.seu.edu/
6103,UNIVERSITY OF WYOMING,WY,82071,www.uwyo.edu/
6104,NATIONAL AVIATION ACADEMY OF NEW ENGLAND,MA,01742,www.naa.edu/
6105,SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY,VA,24502,smiha.edu/
6106,NORCO COLLEGE,CA,92860,www.norcocollege.edu/Pages/index.aspx
6107,REMINGTON COLLEGE-HEATHROW CAMPUS,FL,32746,www.remingtoncollege.edu/
6108,HORRY-GEORGETOWN TECHNICAL COLLEGE,SC,29526,www.hgtc.edu/
6109,MIDLANDS TECHNICAL COLLEGE,SC,29170,https://www.midlandstech.edu/
6110,ELITE SCHOOL OF COSMETOLOGY,OH,44857,https://es.edu/
6111,DINE COLLEGE,AZ,86556,https://www.dinecollege.edu/
6112,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ESTHETICS & COSMETOLOGY,NJ,07058,https://www.christinevalmy.com/
6113,UNIVERSITY OF MOUNT UNION,OH,44601,www.mountunion.edu/
6114,FLORIDA INSTITUTE OF RECORDING SOUND AND TECHNOLOGY,FL,32804,www.first.edu/
6115,ASHLAND UNIVERSITY,OH,44805,https://www.ashland.edu/
6116,CORBAN UNIVERSITY,OR,97317,www.corban.edu/
6117,TEMPLE UNIVERSITY,PA,19122,www.temple.edu/
6118,VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,PA,16301,www.vtc1.org/
6119,UNIVERSITY OF DALLAS,TX,75062,www.udallas.edu/
6120,WESTFIELD STATE UNIVERSITY,MA,01086,www.westfield.ma.edu/
6121,HULT INTERNATIONAL BUSINESS SCHOOL,MA,02141,www.hult.edu/
6122,WASHINGTON UNIVERSITY IN ST LOUIS,MO,63130,www.wustl.edu/
6123,ST. PETER'S HOSPITAL COLLEGE OF NURSING,NY,12208,https://www.sphp.com/careers/schools-of-nursing/
6124,GOVERNORS STATE UNIVERSITY,IL,60484,www.govst.edu/
6125,NORTH IDAHO COLLEGE,ID,83814,www.nic.edu/
6126,DALTON STATE COLLEGE,GA,30720,https://www.daltonstate.edu/index.cms
6127,COLORADO COLLEGE,CO,80903,www.coloradocollege.edu/
6128,BORNER'S BARBER COLLEGE,CA,90047,www.bornersbarbercollege.com/
6129,MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,FL,33014,miamilakes.edu/
6130,BRESCIA UNIVERSITY,KY,42301,www.brescia.edu/
6131,J MICHAEL HARROLD BEAUTY ACADEMY,IN,47807,harroldbeautyacademy.com/
6132,NEW YORK ACADEMY OF ART,NY,10013,nyaa.edu/
6133,BOARD OF TRUSTEES-MISSISSIPPI STATE INSTITUTIONS OF HIGHER LEARNING,MS,39211,www.mississippi.edu/
6134,HILLYARD TECHNICAL CENTER,MO,64506,NOT AVAILABLE
6135,WHITE MOUNTAINS COMMUNITY COLLEGE,NH,03570,www.wmcc.edu/
6136,MONTGOMERY COMMUNITY COLLEGE,NC,27371,www.montgomery.edu/
6137,ARIZONA COLLEGE-GLENDALE,AZ,85302,www.arizonacollege.edu/
6138,ST LOUIS COLLEGE OF HEALTH CAREERS-FENTON,MO,63026,www.slchc.edu/
6139,FLORIDA EDUCATION INSTITUTE,FL,33144,www.fei.edu/
6140,PAUL MITCHELL THE SCHOOL-JERSEY SHORE,NJ,08723,jersey-shore.paulmitchell.edu/
6141,NORTHWEST COLLEGE-CLACKAMAS,OR,97086,www.nwcollege.edu/
6142,UNIVERSITY OF THE VIRGIN ISLANDS,VI,00802,www.uvi.edu/
6143,CLOYD'S BEAUTY SCHOOL 3 INC,LA,71201,cloydsbeautyschool.com/
6144,BANK STREET COLLEGE OF EDUCATION,NY,10025,www.bankstreet.edu/
6145,HARRIS SCHOOL OF BUSINESS-SANFORD CAMPUS,ME,04073,www.seacoastcareerschools.edu
6146,NEW COMMUNITY CAREER & TECHNICAL INSTITUTE,NJ,07103,www.newcommunity.org/
6147,ROCKFORD UNIVERSITY,IL,61108,www.rockford.edu/
6148,SAINT FRANCIS UNIVERSITY,PA,15940,www.francis.edu/
6149,BAKER COLLEGE,MI,48867,www.baker.edu/
6150,GUILFORD COLLEGE,NC,27410,https://www.guilford.edu/
6151,YESHIVAH GEDOLAH RABBINICAL COLLEGE,FL,33139,www.lecfl.com/
6152,UNIVERSITY OF ALASKA SYSTEM OF HIGHER EDUCATION,AK,99775,www.alaska.edu/
6153,JOHNSON UNIVERSITY FLORIDA,FL,34744,johnsonu.edu/
6154,HARRIS-STOWE STATE UNIVERSITY,MO,63103,www.hssu.edu/
6155,NORTH AMERICAN UNIVERSITY,TX,77477,www.na.edu/
6156,PIMA MEDICAL INSTITUTE-CHULA VISTA,CA,91910,pmi.edu/
6157,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,OH,43229,www.aiam.edu/
6158,PLATT COLLEGE-MILLER-MOTTE TECHNICAL-CHATTANOOGA,TN,37421,https://www.miller-motte.edu/
6159,ADVANCED COLLEGE,CA,90280,www.advancedcollege.edu/
6160,CES COLLEGE,CA,91502,www.cescollege.edu/
6161,SKAGIT VALLEY COLLEGE,WA,98273,www.skagit.edu/
6162,DELAWARE VALLEY UNIVERSITY,PA,18901,www.delval.edu/
6163,PALO ALTO COLLEGE,TX,78224,alamo.edu/pac/
6164,BUTLER BEAUTY ACADEMY-NEW CASTLE BEAUTY ACADEMY,PA,16101,beautyacademies.net/
6165,FORTIS COLLEGE-SMYRNA,GA,30080,fortis.edu/
6166,CARRINGTON COLLEGE-CITRUS HEIGHTS,CA,95621,https://carrington.edu/
6167,BERKELEY SCHOOL OF THEOLOGY,CA,94704,www.absw.edu/
6168,CLOVIS ADULT EDUCATION,CA,93611,clovisadult.cusd.com/
6169,PEPPERDINE UNIVERSITY,CA,90263,www.pepperdine.edu/
6170,CALIFORNIA STATE UNIVERSITY-MONTEREY BAY,CA,93955,www.csumb.edu/
6171,BARNES-JEWISH COLLEGE GOLDFARB SCHOOL OF NURSING,MO,63110,www.barnesjewishcollege.edu/
6172,INTERIOR DESIGNERS INSTITUTE,CA,92660,https://www.idi.edu/
6173,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,71731,www.southark.edu/
6174,SANTIAGO CANYON COLLEGE,CA,92869,www.sccollege.edu/Pages/default.aspx
6175,AUGUSTANA COLLEGE,IL,61201,www.augustana.edu/
6176,DALLAS THEOLOGICAL SEMINARY,TX,75204,www.dts.edu/
6177,URSULINE COLLEGE,OH,44124,www.ursuline.edu/
6178,RICHPORT TECHNICAL COLLEGE,PR,00778,www.richporttc.com/
6179,DUTCHESS BOCES-PRACTICAL NURSING PROGRAM,NY,12601,https://www.dcboces.org/cti/lpn
6180,OMEGA INSTITUTE OF COSMETOLOGY,LA,70360,www.omegainstitutes.com/
6181,BEIS MEDRASH HEICHAL DOVID,NY,11691,www.heichaldovid.org/
6182,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,NC,28227,www.charlottechristian.edu/
